Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2018-03-22 11:00 PM,2018,03,22,23,130.0,189,Unhealthy,121.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 12:00 AM,2018,03,23,00,115.0,182,Unhealthy,100.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 01:00 AM,2018,03,23,01,97.0,172,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 02:00 AM,2018,03,23,02,84.5,166,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 03:00 AM,2018,03,23,03,79.7,163,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 04:00 AM,2018,03,23,04,142.3,196,Unhealthy,205.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 05:00 AM,2018,03,23,05,205.7,256,Very Unhealthy,269.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 06:00 AM,2018,03,23,06,231.8,282,Very Unhealthy,258.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 07:00 AM,2018,03,23,07,233.4,283,Very Unhealthy,235.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 08:00 AM,2018,03,23,08,202.7,253,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 09:00 AM,2018,03,23,09,188.8,239,Very Unhealthy,175.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 10:00 AM,2018,03,23,10,166.9,217,Very Unhealthy,145.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 11:00 AM,2018,03,23,11,137.4,193,Unhealthy,108.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 12:00 PM,2018,03,23,12,115.2,182,Unhealthy,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 01:00 PM,2018,03,23,13,92.1,170,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 02:00 PM,2018,03,23,14,86.0,167,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 03:00 PM,2018,03,23,15,85.5,166,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 04:00 PM,2018,03,23,16,82.7,165,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 05:00 PM,2018,03,23,17,82.7,165,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-23 06:00 PM,2018,03,23,18,81.5,164,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 07:00 PM,2018,03,23,19,83.4,165,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 08:00 PM,2018,03,23,20,83.4,165,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-23 09:00 PM,2018,03,23,21,101.9,175,Unhealthy,110.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 10:00 PM,2018,03,23,22,111.9,180,Unhealthy,123.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-23 11:00 PM,2018,03,23,23,101.8,175,Unhealthy,91.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 12:00 AM,2018,03,24,00,101.9,175,Unhealthy,102.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 01:00 AM,2018,03,24,01,81.0,164,Unhealthy,61.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 02:00 AM,2018,03,24,02,71.9,159,Unhealthy,63.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 03:00 AM,2018,03,24,03,66.9,157,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 04:00 AM,2018,03,24,04,58.4,152,Unhealthy,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 05:00 AM,2018,03,24,05,52.7,143,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 06:00 AM,2018,03,24,06,50.3,137,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 07:00 AM,2018,03,24,07,44.1,122,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 08:00 AM,2018,03,24,08,50.0,137,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 09:00 AM,2018,03,24,09,56.5,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 10:00 AM,2018,03,24,10,56.2,151,Unhealthy,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 11:00 AM,2018,03,24,11,53.6,146,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 12:00 PM,2018,03,24,12,65.3,156,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 01:00 PM,2018,03,24,13,64.1,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 02:00 PM,2018,03,24,14,64.1,155,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-24 03:00 PM,2018,03,24,15,75.3,161,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 05:00 PM,2018,03,24,17,94.0,171,Unhealthy,101.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 07:00 PM,2018,03,24,19,100.7,174,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 08:00 PM,2018,03,24,20,109.8,179,Unhealthy,116.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 09:00 PM,2018,03,24,21,118.6,184,Unhealthy,126.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 10:00 PM,2018,03,24,22,124.0,186,Unhealthy,129.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-24 11:00 PM,2018,03,24,23,150.5,201,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 12:00 AM,2018,03,25,00,168.4,219,Very Unhealthy,186.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 01:00 AM,2018,03,25,01,156.6,207,Very Unhealthy,145.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 02:00 AM,2018,03,25,02,146.3,198,Unhealthy,136.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 03:00 AM,2018,03,25,03,163.4,214,Very Unhealthy,183.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 04:00 AM,2018,03,25,04,188.8,239,Very Unhealthy,213.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 05:00 AM,2018,03,25,05,180.4,231,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 06:00 AM,2018,03,25,06,131.2,190,Unhealthy,82.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 07:00 AM,2018,03,25,07,107.6,178,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 08:00 AM,2018,03,25,08,96.2,172,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 09:00 AM,2018,03,25,09,82.6,165,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 10:00 AM,2018,03,25,10,81.8,165,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 11:00 AM,2018,03,25,11,85.8,167,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 12:00 PM,2018,03,25,12,90.4,169,Unhealthy,95.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 01:00 PM,2018,03,25,13,94.7,171,Unhealthy,99.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 02:00 PM,2018,03,25,14,93.8,171,Unhealthy,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 03:00 PM,2018,03,25,15,88.9,168,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 04:00 PM,2018,03,25,16,88.4,168,Unhealthy,88.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 05:00 PM,2018,03,25,17,83.9,166,Unhealthy,73.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 06:00 PM,2018,03,25,18,85.5,166,Unhealthy,89.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 07:00 PM,2018,03,25,19,86.8,167,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 08:00 PM,2018,03,25,20,125.2,187,Unhealthy,163.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 09:00 PM,2018,03,25,21,140.6,195,Unhealthy,156.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 10:00 PM,2018,03,25,22,202.8,253,Very Unhealthy,265.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-25 11:00 PM,2018,03,25,23,199.4,249,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 12:00 AM,2018,03,26,00,162.2,213,Very Unhealthy,125.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 01:00 AM,2018,03,26,01,144.6,197,Unhealthy,127.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 02:00 AM,2018,03,26,02,153.3,204,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 03:00 AM,2018,03,26,03,154.6,205,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 04:00 AM,2018,03,26,04,117.3,183,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 05:00 AM,2018,03,26,05,93.6,171,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 06:00 AM,2018,03,26,06,89.3,168,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 07:00 AM,2018,03,26,07,78.1,163,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 08:00 AM,2018,03,26,08,80.5,164,Unhealthy,83.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 09:00 AM,2018,03,26,09,75.2,161,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 10:00 AM,2018,03,26,10,78.1,163,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 11:00 AM,2018,03,26,11,75.5,161,Unhealthy,73.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 12:00 PM,2018,03,26,12,81.2,164,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 01:00 PM,2018,03,26,13,79.6,163,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 02:00 PM,2018,03,26,14,98.3,173,Unhealthy,117.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 03:00 PM,2018,03,26,15,95.4,172,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-26 05:00 PM,2018,03,26,17,-999.0,-999,N/A,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 07:00 PM,2018,03,26,19,84.1,166,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 08:00 PM,2018,03,26,20,90.8,169,Unhealthy,97.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 09:00 PM,2018,03,26,21,87.3,167,Unhealthy,83.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 10:00 PM,2018,03,26,22,86.7,167,Unhealthy,86.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-26 11:00 PM,2018,03,26,23,83.7,166,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 12:00 AM,2018,03,27,00,81.2,164,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 01:00 AM,2018,03,27,01,77.2,162,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 02:00 AM,2018,03,27,02,68.5,158,Unhealthy,57.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 03:00 AM,2018,03,27,03,63.0,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 04:00 AM,2018,03,27,04,53.5,145,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 05:00 AM,2018,03,27,05,51.2,140,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 06:00 AM,2018,03,27,06,60.6,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 07:00 AM,2018,03,27,07,72.8,160,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 08:00 AM,2018,03,27,08,106.4,177,Unhealthy,140.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 09:00 AM,2018,03,27,09,99.2,174,Unhealthy,92.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 10:00 AM,2018,03,27,10,88.1,168,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 11:00 AM,2018,03,27,11,86.5,167,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 12:00 PM,2018,03,27,12,95.7,172,Unhealthy,105.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 01:00 PM,2018,03,27,13,106.3,177,Unhealthy,117.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 02:00 PM,2018,03,27,14,115.7,182,Unhealthy,125.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 03:00 PM,2018,03,27,15,109.3,179,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 04:00 PM,2018,03,27,16,104.1,176,Unhealthy,99.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 05:00 PM,2018,03,27,17,104.1,176,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-27 06:00 PM,2018,03,27,18,100.6,174,Unhealthy,98.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 08:00 PM,2018,03,27,20,98.2,173,Unhealthy,96.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 09:00 PM,2018,03,27,21,91.8,170,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 10:00 PM,2018,03,27,22,99.6,174,Unhealthy,110.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-27 11:00 PM,2018,03,27,23,96.9,172,Unhealthy,92.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 12:00 AM,2018,03,28,00,95.5,172,Unhealthy,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 01:00 AM,2018,03,28,01,99.7,174,Unhealthy,108.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 02:00 AM,2018,03,28,02,122.2,185,Unhealthy,150.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 03:00 AM,2018,03,28,03,148.4,199,Unhealthy,171.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 04:00 AM,2018,03,28,04,152.2,203,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 05:00 AM,2018,03,28,05,115.0,182,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 06:00 AM,2018,03,28,06,98.0,173,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 07:00 AM,2018,03,28,07,78.5,163,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 08:00 AM,2018,03,28,08,71.7,159,Unhealthy,65.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 09:00 AM,2018,03,28,09,70.8,159,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 10:00 AM,2018,03,28,10,74.9,161,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 11:00 AM,2018,03,28,11,70.4,159,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 12:00 PM,2018,03,28,12,69.7,158,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 01:00 PM,2018,03,28,13,68.8,158,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 02:00 PM,2018,03,28,14,80.4,164,Unhealthy,92.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 03:00 PM,2018,03,28,15,85.2,166,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 04:00 PM,2018,03,28,16,78.3,163,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 05:00 PM,2018,03,28,17,78.3,163,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-28 07:00 PM,2018,03,28,19,-999.0,-999,N/A,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 09:00 PM,2018,03,28,21,118.6,184,Unhealthy,132.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-28 11:00 PM,2018,03,28,23,81.0,164,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 12:00 AM,2018,03,29,00,82.2,165,Unhealthy,83.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 01:00 AM,2018,03,29,01,76.7,162,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 02:00 AM,2018,03,29,02,64.2,155,Unhealthy,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 03:00 AM,2018,03,29,03,56.4,151,Unhealthy,49.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 04:00 AM,2018,03,29,04,43.0,119,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 05:00 AM,2018,03,29,05,46.0,127,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 06:00 AM,2018,03,29,06,38.0,107,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 07:00 AM,2018,03,29,07,53.5,145,Unhealthy for Sensitive Groups,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 08:00 AM,2018,03,29,08,53.5,145,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-29 09:00 AM,2018,03,29,09,70.5,159,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 10:00 AM,2018,03,29,10,72.5,160,Unhealthy,74.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 11:00 AM,2018,03,29,11,72.7,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 12:00 PM,2018,03,29,12,64.1,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 01:00 PM,2018,03,29,13,66.0,156,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 02:00 PM,2018,03,29,14,63.0,155,Unhealthy,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 03:00 PM,2018,03,29,15,67.5,157,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 04:00 PM,2018,03,29,16,68.2,158,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 05:00 PM,2018,03,29,17,68.2,158,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-29 06:00 PM,2018,03,29,18,76.8,162,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 07:00 PM,2018,03,29,19,93.4,171,Unhealthy,105.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 08:00 PM,2018,03,29,20,111.3,180,Unhealthy,126.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 09:00 PM,2018,03,29,21,111.3,180,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-29 10:00 PM,2018,03,29,22,79.7,163,Unhealthy,65.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-29 11:00 PM,2018,03,29,23,67.8,157,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 12:00 AM,2018,03,30,00,62.0,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 01:00 AM,2018,03,30,01,57.8,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 02:00 AM,2018,03,30,02,59.4,153,Unhealthy,61.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 03:00 AM,2018,03,30,03,51.6,141,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 04:00 AM,2018,03,30,04,48.3,133,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 05:00 AM,2018,03,30,05,91.2,169,Unhealthy,134.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 06:00 AM,2018,03,30,06,80.1,164,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 07:00 AM,2018,03,30,07,82.0,165,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 08:00 AM,2018,03,30,08,65.5,156,Unhealthy,49.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 09:00 AM,2018,03,30,09,64.7,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 10:00 AM,2018,03,30,10,70.8,159,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 11:00 AM,2018,03,30,11,77.4,162,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 12:00 PM,2018,03,30,12,61.7,154,Unhealthy,46.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 01:00 PM,2018,03,30,13,53.3,145,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 02:00 PM,2018,03,30,14,53.3,145,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-30 06:00 PM,2018,03,30,18,-999.0,-999,N/A,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 07:00 PM,2018,03,30,19,21.9,72,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 08:00 PM,2018,03,30,20,21.9,72,Moderate,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2018-03-30 09:00 PM,2018,03,30,21,27.7,84,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 10:00 PM,2018,03,30,22,32.0,93,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-30 11:00 PM,2018,03,30,23,33.6,96,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-31 12:00 AM,2018,03,31,00,40.5,113,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-31 01:00 AM,2018,03,31,01,45.8,126,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-31 02:00 AM,2018,03,31,02,64.6,156,Unhealthy,83.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-31 03:00 AM,2018,03,31,03,59.7,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2018-03-31 04:00 AM,2018,03,31,04,49.3,135,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
